"fpr","tpr","fpr2","fpr_ci","tpr2","tpr_ci","u","l"
0.532326206631673,0.838561003712713,0.53216255672714,0.0355014066236702,0.836847054514537,0.0262349868039593,0.87957799308445,0.786719762627897
0.536679042376136,0.840609397004225,0.536493356444853,0.0354800925692145,0.838885077911108,0.0261010969383008,0.881302804625535,0.788802030132575
0.540007681474843,0.842529765715017,0.539805144464282,0.0354619691589788,0.840795724845393,0.0259742094494155,0.882730606523367,0.791290291573266
0.544360517219306,0.844578159006529,0.544135944181995,0.0354358791136555,0.842833748241965,0.0258373835886645,0.884612203603483,0.793589544600972
0.54858532838305,0.845858404813724,0.548339367437424,0.0354079606172293,0.844107512864822,0.0257510814872929,0.886333450995981,0.797567469439303
0.552298041223915,0.847138650620919,0.552033284843709,0.0353813104258686,0.845381277487679,0.025664167506778,0.888199394316761,0.799842649716781
0.555882729484061,0.849315068493151,0.555599825787709,0.0353536967708504,0.847546677346535,0.0255149917566516,0.889934313885035,0.802077146172781
0.559339393163487,0.851235437203943,0.559038990269422,0.035325313700766,0.849457324280821,0.0253818574421519,0.891760471692682,0.804429718031476
0.562668032262194,0.853283830495455,0.562350778288851,0.0352963488117953,0.851495347677392,0.0252382622548993,0.893545291599004,0.806328752904108
0.565740622199462,0.855460248367687,0.565407813383707,0.035268186438826,0.853660747536249,0.0250838685684419,0.895031144512166,0.808638150405722
0.569453335040328,0.85712456791704,0.569101730789993,0.0352323261983348,0.855316641545963,0.0249645137197532,0.897218264912918,0.811336679975978
0.573678146204071,0.858916912047113,0.573305154045421,0.0351890753494539,0.857099912017963,0.0248347079920632,0.89964962146442,0.81360780342131
0.578159006529254,0.861221354500064,0.577763330225421,0.0351403495218785,0.859392688339106,0.0246658473184194,0.901574992250653,0.816082667770119
0.582639866854436,0.863013698630137,0.58222150640542,0.0350886740310686,0.861175958811106,0.0245329539683483,0.903679897811763,0.817859432961288
0.586480604276021,0.865190116502368,0.586042800273991,0.035042023190611,0.863341358669962,0.0243697166360013,0.90511887233693,0.8192081282271
0.589937267955447,0.866982460632441,0.589481964755705,0.0349981691910394,0.865124629141962,0.0242337210850432,0.905759865510455,0.821069238068484
0.593778005377032,0.869158878504673,0.593303258624276,0.0349473583056527,0.867290029000819,0.0240666466947212,0.90720785288607,0.823439675704505
0.596338496991422,0.870823198054026,0.59585078786999,0.0349122609989165,0.868945923010533,0.0239374246302926,0.908440353285381,0.825063318078742
0.600307258993727,0.872871591345538,0.599799458200847,0.0348559181143425,0.870983946407105,0.0237766125199019,0.910458324626516,0.82790554154861
